company_id,name,sector_larridin,in_larridin,ticker,cik,gics_sector,in_sp500,match_method,ticker_dup,share_class_dup
2ab2ac93-06f4-47e5-8ac4-401267ad44f1,T-Mobile US,communication-services,True,TMUS,0001283699,Communication Services,True,sp500_exact,False,False
83cfd929-abf2-44bc-a31b-afa3a6a55563,T. Rowe Price,financials,True,TROW,0001113169,Financials,True,sp500_exact,False,False
e0067f95-0163-4de8-9f12-0288014811cd,TE Connectivity,technology,True,TEL,0001385157,Information Technology,True,sp500_exact,False,False
e3824a85-39a4-4c86-ad1c-15bb13c334b7,TJX Companies,consumer-discretionary,True,TJX,0000109198,Consumer Discretionary,True,sp500_exact,False,False
1d50edb6-30b8-4219-b8b5-dd3d757a3356,TKO Group Holdings,communication-services,True,TKO,0001973266,Communication Services,True,sp500_exact,False,False
4201c945-ad1e-49f0-916e-f0200f73db9a,Take-Two Interactive,communication-services,True,TTWO,0000946581,Communication Services,True,sp500_exact,False,False
6719faee-c217-4d53-b8d7-ce835d1fc183,Tapestry Inc.,consumer-discretionary,True,TPR,0001116132,Consumer Discretionary,True,sp500_exact,False,False
7afa3ca2-511b-4dba-bce7-e75f2299c8ae,Targa Resources,energy,True,TRGP,0001389170,Energy,True,sp500_exact,False,False
a85d3395-6bab-442a-8168-582ee2391e43,Target Corporation,consumer-staples,True,TGT,0000027419,Consumer Staples,True,sp500_exact,False,False
73c80c1d-a8ae-4e69-969f-2954070824aa,Teledyne Technologies,technology,True,TDY,0001094285,Information Technology,True,sp500_exact,False,False
bd16ebcc-f22a-426b-baad-91467d4f0971,Teradyne,technology,True,TER,0000097210,Information Technology,True,sp500_exact,False,False
781152cd-cf87-419b-9fa8-b5ec42813059,Tesla Inc.,consumer-discretionary,True,TSLA,0001318605,Consumer Discretionary,True,sp500_exact,False,False
82b0bc26-a6a5-4ed1-a3e0-3925ee54ece2,Texas Instruments,technology,True,TXN,0000097476,Information Technology,True,sp500_exact,False,False
fa2bfcde-a160-49de-abde-5553006d9390,Texas Pacific Land Corporation,energy,True,TPL,0001811074,Energy,True,sp500_exact,False,False
922642d8-49ac-48c8-bf51-d564b590b642,Textron,industrials,True,TXT,0000217346,Industrials,True,sp500_exact,False,False
5797e1ef-bd8f-4afb-872f-25c2ba5ef499,Thermo Fisher Scientific,healthcare,True,TMO,0000097745,Health Care,True,sp500_exact,False,False
7532f224-82a1-42cb-85b8-174b7c27c0e9,Tractor Supply,consumer-discretionary,True,TSCO,0000916365,Consumer Discretionary,True,sp500_exact,False,False
24df631c-bd7b-4505-900f-db1d9a86c7ed,Trade Desk,communication-services,True,TTD,0001671933,Communication Services,True,sp500_exact,False,False
d5a7f9c2-f43a-4cc2-a909-5c930fcc79a2,Trader Joe's,retail,True,,,,False,private:private,False,False
6843afdf-f296-416f-a273-87c2a5234440,Trane Technologies,industrials,True,TT,0001466258,Industrials,True,sp500_exact,False,False
7fe61b90-d3d1-4d6e-88f3-fd45ddff7ed2,TransDigm Group,industrials,True,TDG,0001260221,Industrials,True,sp500_exact,False,False
a7a89aaf-06b0-4790-b9c4-57aba08ee52e,Travelers Companies,financials,True,TRV,0000086312,Financials,True,sp500_exact,False,False
3d7628b5-5ffa-4c80-a339-963fe5197680,Trimble Inc.,technology,True,TRMB,0000864749,Information Technology,True,sp500_exact,False,False
e9869a1e-3c19-4bc5-bf4f-5594d1bf5be8,Truist Financial,financials,True,TFC,0000092230,Financials,True,sp500_exact,False,False
8de4eb84-3628-4908-bb41-3f3ac5494879,Tyler Technologies,technology,True,TYL,0000860731,Information Technology,True,sp500_exact,False,False
61712fc9-e1c1-4078-b10d-8425bf4d5282,Tyson Foods,consumer-staples,True,TSN,0000100493,Consumer Staples,True,sp500_exact,False,False
3691406b-4015-47ca-9423-d1378188ef77,U.S. Bancorp,financials,True,USB,0000036104,Financials,True,sp500_exact,False,False
e65d17a7-466b-4b73-a7e3-e974b559bef9,UDR Inc.,real-estate,True,UDR,0000074208,Real Estate,True,sp500_exact,False,False
64a61aff-90df-4393-b673-2aa0142a45c6,UPS,industrials,True,UPS,0001090727,Industrials,True,manual,True,False
43f04f02-59bf-4f18-bd1d-0227a779d69b,Uber,industrials,True,UBER,0001543151,Industrials,True,sp500_exact,False,False
91bfb7f7-c2e8-4647-beff-379b846d9902,Ulta Beauty,consumer-discretionary,True,ULTA,0001403568,Consumer Discretionary,True,sp500_exact,False,False
db4b4720-0d32-4a5d-8c30-b57f06a1cdc2,Union Pacific Corporation,industrials,True,UNP,0000100885,Industrials,True,sp500_exact,False,False
9dce1828-1d0c-4fc7-90b0-d228526169ed,United Airlines Holdings,industrials,True,UAL,0000100517,Industrials,True,sp500_exact,False,False
2dfc9ded-d859-4acf-bd30-a6706f1aa970,United Parcel Service,industrials,True,UPS,0001090727,Industrials,True,sp500_exact,True,True
bfa2ee68-d333-4860-b0df-2a721aaa22ba,United Rentals,industrials,True,URI,0001067701,Industrials,True,sp500_exact,False,False
f5a1ed9f-4e8e-405a-a677-6beb35b1a13f,UnitedHealth Group,healthcare,True,UNH,0000731766,Health Care,True,sp500_exact,False,False
23925715-4c43-4502-b792-bf4eec3b4bac,Universal Health Services,healthcare,True,UHS,0000352915,Health Care,True,sp500_exact,False,False
7655bc02-f983-400e-aa88-5caec3846900,Valero Energy,energy,True,VLO,0001035002,Energy,True,sp500_exact,False,False
18b4682d-aa80-484d-8dc1-37c0102cf1cf,Ventas,real-estate,True,VTR,0000740260,Real Estate,True,sp500_exact,False,False
a5899303-f853-41ba-b5b3-705f685e0d6a,Veralto,industrials,True,VLTO,0001967680,Industrials,True,sp500_exact,False,False
315e6add-d839-45d7-bf6b-01a2c1f2cebc,Verisign,technology,True,VRSN,0001014473,Information Technology,True,sp500_exact,False,False
a4085778-4a28-4657-a448-bd4aa7737e8e,Verisk Analytics,industrials,True,VRSK,0001442145,Industrials,True,sp500_exact,False,False
79f07b4b-751b-4763-aa31-23ac9950fe9c,Verizon,communication-services,True,VZ,0000732712,Communication Services,True,sp500_exact,False,False
65b3050c-a3cd-41e7-8b2a-43726b1a8918,Vertex Pharmaceuticals,healthcare,True,VRTX,0000875320,Health Care,True,sp500_exact,False,False
5808e392-455e-4438-becd-88256631769a,Viatris,healthcare,True,VTRS,0001792044,Health Care,True,sp500_exact,False,False
f72fe973-8df1-427c-ae26-b8228e14a735,Vici Properties,real-estate,True,VICI,0001705696,Real Estate,True,sp500_exact,False,False
f46ed11a-1fe4-40d8-9a4f-795a4177b665,Visa Inc.,financials,True,V,0001403161,Financials,True,sp500_exact,False,False
0fbc91de-8984-433f-87b9-64de67e7b771,Vistra Corp.,utilities,True,VST,0001692819,Utilities,True,sp500_exact,False,False
0f9a2d01-e79d-43b2-8c29-9db8ff79c005,Vulcan Materials Company,materials,True,VMC,0001396009,Materials,True,sp500_exact,False,False
cec8f004-e06e-4c4b-9ea4-e440a2a3e2ce,W. R. Berkley Corporation,financials,True,WRB,0000011544,Financials,True,sp500_exact,False,False
d7a58808-928a-47e7-ba27-6ce2d0798040,W. W. Grainger,industrials,True,GWW,0000277135,Industrials,True,sp500_exact,False,False
ae1643aa-f50e-4a94-a492-2034368fce3f,WEC Energy Group,utilities,True,WEC,0000783325,Utilities,True,sp500_exact,False,False
2072080b-d60f-488b-bd2a-4604c7d671ed,Wabtec,industrials,True,WAB,0000943452,Industrials,True,sp500_exact,False,False
8e83e98f-0937-4976-ab3c-91b1747c97b6,Walgreens,retail,True,WBA,,,False,manual,True,False
1cd8d157-2b70-4e7b-bc85-71c04f3d9ee3,Walgreens Boots Alliance,consumer-staples,True,WBA,,,False,manual,True,False
15761d64-5528-4a22-a270-fa1810a5a3cb,Walmart,consumer-staples,True,WMT,0000104169,Consumer Staples,True,sp500_exact,False,False
05c07f77-6f3c-49ad-88fa-e7bf040d8a03,Walt Disney,communication-services,True,DIS,0001744489,Communication Services,True,sp500_exact,True,False
1def4fae-c775-4908-adc1-9d9ee595e2e9,Walt Disney Company,communication-services,True,DIS,0001744489,Communication Services,True,sp500_exact,True,True
8b6904ab-7a8d-4efc-bd2d-0688216e6999,Warner Bros. Discovery,communication-services,True,WBD,0001437107,Communication Services,True,sp500_exact,False,False
6886ae1b-7c26-4e8f-b2dd-2531f002a0c7,Waste Management,industrials,True,WM,0000823768,Industrials,True,sp500_exact,False,False
d2311b53-4585-4bd3-9550-aa2d2a993c44,Waters Corporation,healthcare,True,WAT,0001000697,Health Care,True,sp500_exact,False,False
52d8d6ab-69dc-4ee0-b0fc-4b475f052e8a,Wayfair,retail,True,W,0001616707,,False,sec_exact,False,False
708f7cfd-4b2a-494c-a6b6-f2d8d1bd8fc2,Wegmans,retail,True,,,,False,private:private,False,False
0d735f82-31e7-4025-a57a-812bdee549fb,Wells Fargo,financials,True,WFC,0000072971,Financials,True,sp500_exact,False,False
1cc411c3-a8a1-4f68-ac06-6ac4baafc4a6,Welltower,real-estate,True,WELL,0000766704,Real Estate,True,sp500_exact,False,False
2a435f48-a8f6-40a8-9765-926d77184a43,West Pharmaceutical Services,healthcare,True,WST,0000105770,Health Care,True,sp500_exact,False,False
9a7552e0-c5b0-4d07-ace5-eca399812d87,Western Digital,technology,True,WDC,0000106040,Information Technology,True,sp500_exact,False,False
3dbe08e7-9415-436d-81c6-fcaa97d6a1c9,Weyerhaeuser,real-estate,True,WY,0000106535,Real Estate,True,sp500_exact,False,False
54d4bc20-dd8c-4dcb-bada-7dd67928c688,Whole Foods,retail,True,,,,False,private:subsidiary of Amazon,False,False
ccfa8d25-8c88-4731-8a23-e376e7c49eec,Williams Companies,energy,True,WMB,0000107263,Energy,True,sp500_exact,False,False
33966959-b2d3-48fe-b6b0-b3a7e080fe2a,Williams-Sonoma,retail,True,WSM,0000719955,Consumer Discretionary,True,sp500_exact,True,False
46f9319d-bd6e-462d-bead-16311c8054f9,Williams-Sonoma Inc.,consumer-discretionary,True,WSM,0000719955,Consumer Discretionary,True,sp500_exact,True,True
49f98fc5-a873-4b63-8b43-1e8f3a641c3f,Willis Towers Watson,financials,True,WTW,0001140536,Financials,True,sp500_exact,False,False
a9f22d75-8c66-46e4-ad9c-7ffbc2e9ada9,Workday Inc.,technology,True,WDAY,0001327811,Information Technology,True,sp500_exact,False,False
cdb87aa4-ee1a-466a-838b-1d6ca0134ae1,Wynn Resorts,consumer-discretionary,True,WYNN,0001174922,Consumer Discretionary,True,sp500_exact,False,False
7205b693-cc84-41e2-9ab4-bcff9b9074a8,Xcel Energy,utilities,True,XEL,0000072903,Utilities,True,sp500_exact,False,False
e1488661-0e52-4a17-84f5-53109128e5c5,Xylem Inc.,industrials,True,XYL,0001524472,Industrials,True,sp500_exact,False,False
8945ba5b-a88c-40bc-a5d8-6730ee71bc18,Yum! Brands,consumer-discretionary,True,YUM,0001041061,Consumer Discretionary,True,sp500_exact,False,False
09925322-179b-430d-ba7e-4313e35c7e20,Zebra Technologies,technology,True,ZBRA,0000877212,Information Technology,True,sp500_exact,False,False
124a14b2-0f6c-49e5-b5a3-9c65dbb16e9b,Zimmer Biomet,healthcare,True,ZBH,0001136869,Health Care,True,sp500_exact,False,False
b03fee46-127c-4851-878c-6e99cd2f6dda,Zoetis,healthcare,True,ZTS,0001555280,Health Care,True,sp500_exact,False,False
bb6667f9-4449-45d9-90b1-f6f3db275dfc,eBay Inc.,consumer-discretionary,True,EBAY,0001065088,Consumer Discretionary,True,sp500_exact,False,False
,Alphabet Inc. (Class C),,False,GOOG,0001652044,Communication Services,True,sp500_fill_in,False,True
,AppLovin,,False,APP,0001751008,Information Technology,True,sp500_fill_in,False,False
,Ares Management,,False,ARES,0001176948,Financials,True,sp500_fill_in,False,False
,Brown–Forman,,False,BF.B,0000014693,Consumer Staples,True,sp500_fill_in,False,True
,Carvana,,False,CVNA,0001690820,Consumer Discretionary,True,sp500_fill_in,False,False
,Casey's,,False,CASY,0000726958,Consumer Staples,True,sp500_fill_in,False,False
,Ciena,,False,CIEN,0000936395,Information Technology,True,sp500_fill_in,False,False
,Coherent Corp.,,False,COHR,0000820318,Information Technology,True,sp500_fill_in,False,False
,Comfort Systems USA,,False,FIX,0001035983,Industrials,True,sp500_fill_in,False,False
,CRH plc,,False,CRH,0000849395,Materials,True,sp500_fill_in,False,False
,EchoStar,,False,SATS,0001415404,Communication Services,True,sp500_fill_in,False,False
,Emcor,,False,EME,0000105634,Industrials,True,sp500_fill_in,False,False
,FedEx Freight,,False,FDXF,0002082247,Industrials,True,sp500_fill_in,False,False
,Fox Corporation (Class B),,False,FOX,0001754301,Communication Services,True,sp500_fill_in,False,True
,Interactive Brokers,,False,IBKR,0001381197,Financials,True,sp500_fill_in,False,False
,Lumentum,,False,LITE,0001633978,Information Technology,True,sp500_fill_in,False,False
,News Corp (Class B),,False,NWS,0001564708,Communication Services,True,sp500_fill_in,False,True
,Qnity Electronics,,False,Q,0002058873,Information Technology,True,sp500_fill_in,False,False
,Robinhood Markets,,False,HOOD,0001783879,Financials,True,sp500_fill_in,False,False
,Sandisk,,False,SNDK,0002023554,Information Technology,True,sp500_fill_in,False,False
,Veeva Systems,,False,VEEV,0001393052,Health Care,True,sp500_fill_in,False,False
,Vertiv,,False,VRT,0001674101,Industrials,True,sp500_fill_in,False,False
